cog-z,cog-y,cog-x,leftknee-z,leftknee-y,leftknee-x,rightknee-z,rightknee-y,rightknee-x,leftankle-z,leftankle-y,leftankle-x,rightankle-z,rightankle-y,rightankle-x,output
1.923828125,1.772460938,1.645507813,1.645507813,1.748046875,2.041015625,0.454101563,0.439453125,0.473632813,1.645507813,1.748046875,2.041015625,2.158203125,1.6796875,1.748046875,1
1.93359375,1.674804688,1.6796875,1.821289063,1.73828125,1.806640625,0.463867188,0.463867188,0.458984375,1.821289063,1.73828125,1.806640625,2.026367188,1.689453125,1.723632813,1
2.055664063,1.752929688,1.665039063,1.845703125,1.8359375,2.065429688,0.473632813,0.463867188,0.463867188,1.845703125,1.8359375,2.065429688,1.977539063,1.625976563,1.801757813,1
1.884765625,1.767578125,1.66015625,1.640625,1.782226563,2.01171875,0.46875,0.473632813,0.473632813,1.640625,1.782226563,2.01171875,1.997070313,1.616210938,1.81640625,1
2.045898438,1.77734375,1.54296875,1.669921875,1.772460938,2.026367188,0.48828125,0.46875,0.473632813,1.669921875,1.772460938,2.026367188,2.021484375,1.684570313,1.71875,1
2.03125,1.752929688,1.635742188,1.6015625,1.625976563,2.08984375,0.463867188,0.458984375,0.458984375,1.6015625,1.625976563,2.08984375,2.045898438,1.713867188,1.733398438,1
2.041015625,1.728515625,1.655273438,1.733398438,1.733398438,2.060546875,0.463867188,0.473632813,0.46875,1.733398438,1.733398438,2.060546875,2.041015625,1.674804688,1.796875,1
1.850585938,1.791992188,1.689453125,1.66015625,1.762695313,2.036132813,0.473632813,0.463867188,0.458984375,1.66015625,1.762695313,2.036132813,2.211914063,1.640625,1.845703125,1
1.997070313,1.674804688,1.684570313,1.752929688,1.767578125,1.85546875,0.454101563,0.46875,0.46875,1.752929688,1.767578125,1.85546875,2.021484375,1.713867188,1.752929688,1
2.065429688,1.728515625,1.630859375,1.743164063,1.606445313,2.1875,0.458984375,0.454101563,0.463867188,1.743164063,1.606445313,2.1875,2.041015625,1.6015625,1.801757813,1
1.806640625,1.71875,1.689453125,1.674804688,1.762695313,2.036132813,0.46875,0.444335938,0.493164063,1.674804688,1.762695313,2.036132813,2.006835938,1.728515625,1.904296875,1
2.075195313,1.713867188,1.674804688,1.73828125,1.733398438,1.77734375,0.498046875,0.48828125,0.493164063,1.73828125,1.733398438,1.77734375,2.03125,1.704101563,1.728515625,1
2.084960938,1.733398438,1.6015625,1.313476563,1.591796875,2.114257813,0.46875,0.463867188,0.46875,1.313476563,1.591796875,2.114257813,2.026367188,1.674804688,1.77734375,1
1.796875,1.704101563,1.645507813,1.650390625,1.748046875,2.026367188,0.48828125,0.46875,0.473632813,1.650390625,1.748046875,2.026367188,1.987304688,1.811523438,1.826171875,1
2.163085938,1.772460938,1.591796875,1.723632813,1.69921875,1.806640625,0.463867188,0.454101563,0.463867188,1.723632813,1.69921875,1.806640625,2.001953125,1.728515625,1.772460938,1
2.045898438,1.767578125,1.635742188,1.845703125,1.787109375,2.006835938,0.444335938,0.458984375,0.439453125,1.845703125,1.787109375,2.006835938,1.987304688,1.66015625,1.796875,1
1.826171875,1.71875,1.694335938,1.645507813,1.767578125,2.026367188,0.463867188,0.463867188,0.458984375,1.645507813,1.767578125,2.026367188,2.001953125,1.728515625,1.850585938,1
2.099609375,1.528320313,1.625976563,1.635742188,1.85546875,2.16796875,0.46875,0.463867188,0.46875,1.635742188,1.85546875,2.16796875,2.006835938,1.69921875,1.7578125,1
2.026367188,1.7578125,1.625976563,1.611328125,1.879882813,2.05078125,0.454101563,0.444335938,0.46875,1.611328125,1.879882813,2.05078125,1.987304688,1.66015625,1.806640625,1
1.870117188,1.733398438,1.684570313,1.6796875,1.748046875,2.021484375,0.483398438,0.478515625,0.46875,1.6796875,1.748046875,2.021484375,2.0703125,1.684570313,1.845703125,1
2.055664063,1.694335938,2.055664063,1.689453125,1.733398438,2.1484375,0.478515625,0.473632813,0.46875,1.689453125,1.733398438,2.1484375,2.01171875,1.66015625,1.767578125,1
2.03125,1.767578125,1.616210938,1.787109375,1.772460938,2.216796875,0.454101563,0.454101563,0.454101563,1.787109375,1.772460938,2.216796875,2.0703125,1.611328125,1.831054688,1
1.958007813,1.69921875,1.645507813,1.669921875,1.748046875,2.021484375,0.473632813,0.46875,0.46875,1.669921875,1.748046875,2.021484375,2.016601563,1.689453125,1.826171875,1
2.211914063,1.508789063,1.528320313,1.650390625,1.7578125,2.109375,0.458984375,0.46875,0.44921875,1.650390625,1.7578125,2.109375,2.036132813,1.66015625,1.752929688,1
2.026367188,1.77734375,1.635742188,1.684570313,1.733398438,2.104492188,0.458984375,0.454101563,0.458984375,1.684570313,1.733398438,2.104492188,2.041015625,1.689453125,1.845703125,1
2.060546875,1.748046875,1.640625,1.708984375,1.704101563,2.036132813,0.454101563,0.44921875,0.44921875,1.708984375,1.704101563,2.036132813,2.001953125,1.674804688,1.831054688,1
2.045898438,1.772460938,1.743164063,1.66015625,1.748046875,2.036132813,0.44921875,0.44921875,0.444335938,1.66015625,1.748046875,2.036132813,2.036132813,1.684570313,1.772460938,1
2.026367188,1.762695313,1.635742188,1.508789063,1.801757813,1.875,0.458984375,0.454101563,0.478515625,1.508789063,1.801757813,1.875,2.026367188,1.69921875,1.791992188,1
2.055664063,1.782226563,1.655273438,1.723632813,1.723632813,2.041015625,0.463867188,0.458984375,0.46875,1.723632813,1.723632813,2.041015625,2.01171875,1.694335938,1.840820313,1
2.03125,1.791992188,1.743164063,1.684570313,1.743164063,2.026367188,0.463867188,0.46875,0.473632813,1.684570313,1.743164063,2.026367188,2.001953125,1.723632813,1.865234375,1
2.084960938,1.821289063,1.694335938,1.625976563,1.840820313,2.03125,0.444335938,0.434570313,0.454101563,1.625976563,1.840820313,2.03125,2.01171875,1.6796875,1.77734375,1
2.045898438,1.782226563,1.635742188,2.001953125,1.831054688,2.099609375,0.4296875,0.4296875,0.434570313,2.001953125,1.831054688,2.099609375,2.094726563,1.596679688,1.801757813,1
1.787109375,1.7578125,1.762695313,1.650390625,1.762695313,2.03125,0.46875,0.46875,0.48828125,1.650390625,1.762695313,2.03125,1.997070313,1.694335938,1.831054688,1
2.133789063,1.577148438,1.58203125,1.689453125,1.7578125,2.124023438,0.463867188,0.458984375,0.454101563,1.689453125,1.7578125,2.124023438,2.094726563,1.645507813,1.748046875,1
2.026367188,1.772460938,1.650390625,1.665039063,1.7578125,2.006835938,0.46875,0.463867188,0.463867188,1.665039063,1.7578125,2.006835938,2.016601563,1.689453125,1.772460938,1
2.119140625,1.791992188,1.704101563,1.586914063,1.93359375,2.03125,0.498046875,0.517578125,0.48828125,1.586914063,1.93359375,2.03125,2.006835938,1.69921875,1.821289063,1
2.202148438,1.9140625,1.459960938,1.6796875,1.77734375,2.036132813,0.444335938,0.44921875,0.444335938,1.6796875,1.77734375,2.036132813,1.997070313,1.708984375,1.8359375,1
2.060546875,1.748046875,1.650390625,1.630859375,1.694335938,1.801757813,0.454101563,0.458984375,0.458984375,1.630859375,1.694335938,1.801757813,2.026367188,1.728515625,1.762695313,1
2.045898438,1.772460938,1.640625,2.065429688,1.7578125,2.041015625,0.439453125,0.44921875,0.439453125,2.065429688,1.7578125,2.041015625,2.045898438,1.616210938,1.801757813,1
1.762695313,1.748046875,1.728515625,1.635742188,1.767578125,2.021484375,0.463867188,0.473632813,0.473632813,1.635742188,1.767578125,2.021484375,1.982421875,1.684570313,1.8359375,1
2.08984375,1.6015625,1.547851563,1.669921875,1.708984375,2.221679688,0.439453125,0.44921875,0.444335938,1.669921875,1.708984375,2.221679688,2.016601563,1.674804688,1.767578125,1
2.026367188,1.772460938,1.640625,1.704101563,1.772460938,2.309570313,0.444335938,0.444335938,0.458984375,1.704101563,1.772460938,2.309570313,2.065429688,1.689453125,1.73828125,1
2.1875,1.743164063,1.6015625,1.625976563,1.767578125,2.03125,0.483398438,0.478515625,0.478515625,1.625976563,1.767578125,2.03125,1.9921875,1.7578125,1.845703125,1
2.270507813,1.435546875,1.533203125,1.6796875,1.762695313,2.24609375,0.46875,0.46875,0.463867188,1.6796875,1.762695313,2.24609375,1.9921875,1.689453125,1.762695313,1
2.045898438,1.767578125,1.640625,2.265625,1.77734375,2.036132813,0.44921875,0.434570313,0.444335938,2.265625,1.77734375,2.036132813,1.948242188,1.694335938,1.791992188,1
1.93359375,1.752929688,1.62109375,1.665039063,1.767578125,2.045898438,0.434570313,0.444335938,0.44921875,1.665039063,1.767578125,2.045898438,2.001953125,1.655273438,1.73828125,1
2.021484375,1.791992188,1.640625,1.616210938,1.71875,1.943359375,0.44921875,0.454101563,0.458984375,1.616210938,1.71875,1.943359375,2.03125,1.713867188,1.728515625,1
2.05078125,1.772460938,1.6015625,1.806640625,1.645507813,2.216796875,0.454101563,0.454101563,0.463867188,1.806640625,1.645507813,2.216796875,2.045898438,1.669921875,1.850585938,1
1.9921875,1.762695313,1.557617188,1.625976563,1.77734375,2.021484375,0.46875,0.46875,0.478515625,1.625976563,1.77734375,2.021484375,2.016601563,1.674804688,1.748046875,1
2.036132813,1.767578125,1.689453125,1.635742188,1.66015625,2.055664063,0.454101563,0.463867188,0.463867188,1.635742188,1.66015625,2.055664063,2.036132813,1.694335938,1.73828125,1
2.075195313,1.772460938,1.674804688,1.606445313,1.748046875,2.021484375,0.44921875,0.44921875,0.454101563,1.606445313,1.748046875,2.021484375,2.016601563,1.694335938,1.801757813,1
2.036132813,1.93359375,1.469726563,1.655273438,1.801757813,2.016601563,0.483398438,0.478515625,0.46875,1.655273438,1.801757813,2.016601563,2.109375,1.616210938,1.77734375,1
1.977539063,1.71875,1.655273438,1.77734375,1.73828125,1.8359375,0.463867188,0.46875,0.458984375,1.77734375,1.73828125,1.8359375,2.041015625,1.704101563,1.743164063,1
2.065429688,1.73828125,1.625976563,1.606445313,1.640625,2.119140625,0.44921875,0.44921875,0.444335938,1.606445313,1.640625,2.119140625,1.997070313,1.650390625,1.806640625,1
1.889648438,1.728515625,1.674804688,1.665039063,1.7578125,2.026367188,0.463867188,0.46875,0.463867188,1.665039063,1.7578125,2.026367188,2.24609375,1.616210938,1.89453125,1
2.001953125,1.728515625,1.669921875,1.708984375,1.689453125,1.89453125,0.454101563,0.44921875,0.444335938,1.708984375,1.689453125,1.89453125,2.016601563,1.6796875,1.752929688,1
2.094726563,1.772460938,1.625976563,1.650390625,1.8359375,2.021484375,0.44921875,0.454101563,0.458984375,1.650390625,1.8359375,2.021484375,1.982421875,1.645507813,1.791992188,1
1.982421875,1.772460938,1.645507813,1.674804688,1.752929688,2.03125,0.458984375,0.454101563,0.46875,1.674804688,1.752929688,2.03125,2.099609375,1.62109375,1.694335938,1
1.977539063,1.684570313,1.69921875,1.69921875,1.743164063,1.870117188,0.463867188,0.46875,0.46875,1.69921875,1.743164063,1.870117188,2.026367188,1.69921875,1.791992188,1
2.036132813,1.772460938,1.640625,1.899414063,1.71875,2.036132813,0.454101563,0.44921875,0.454101563,1.899414063,1.71875,2.036132813,2.001953125,1.635742188,1.77734375,1
1.767578125,1.69921875,1.73828125,1.650390625,1.762695313,2.03125,0.48828125,0.478515625,0.46875,1.650390625,1.762695313,2.03125,1.997070313,1.743164063,1.870117188,1
2.114257813,1.71875,1.611328125,1.684570313,1.787109375,2.192382813,0.634765625,0.512695313,0.48828125,1.684570313,1.787109375,2.192382813,1.9921875,1.684570313,1.7578125,1
2.045898438,1.767578125,1.650390625,1.850585938,1.8359375,2.03125,0.473632813,0.458984375,0.463867188,1.850585938,1.8359375,2.03125,2.045898438,1.640625,1.733398438,1
2.08984375,1.66015625,1.469726563,1.625976563,1.787109375,2.01171875,0.493164063,0.478515625,0.498046875,1.625976563,1.787109375,2.01171875,1.97265625,1.704101563,1.801757813,1
2.3046875,1.518554688,1.499023438,1.684570313,1.782226563,2.055664063,0.473632813,0.46875,0.463867188,1.684570313,1.782226563,2.055664063,2.065429688,1.630859375,1.743164063,1
2.03125,1.762695313,1.616210938,1.650390625,1.7578125,1.953125,0.458984375,0.46875,0.454101563,1.650390625,1.7578125,1.953125,2.01171875,1.708984375,1.762695313,1
2.080078125,1.762695313,1.5625,1.50390625,1.767578125,1.997070313,0.463867188,0.458984375,0.458984375,1.50390625,1.767578125,1.997070313,2.036132813,1.630859375,1.845703125,1
1.865234375,1.73828125,1.674804688,1.655273438,1.782226563,2.021484375,0.478515625,0.463867188,0.454101563,1.655273438,1.782226563,2.021484375,2.036132813,1.772460938,1.85546875,1
2.055664063,2.319335938,1.459960938,1.689453125,1.723632813,2.197265625,0.4296875,0.4296875,0.4296875,1.689453125,1.723632813,2.197265625,2.021484375,1.645507813,1.713867188,1
2.006835938,1.811523438,1.655273438,1.733398438,1.796875,2.133789063,0.44921875,0.439453125,0.444335938,1.733398438,1.796875,2.133789063,2.016601563,1.723632813,1.826171875,1
2.05078125,1.791992188,1.62109375,1.6796875,1.69921875,2.041015625,0.454101563,0.454101563,0.458984375,1.6796875,1.69921875,2.041015625,2.016601563,1.69921875,1.850585938,1
2.065429688,1.733398438,1.69921875,1.694335938,1.733398438,2.05078125,0.444335938,0.439453125,0.434570313,1.694335938,1.733398438,2.05078125,2.041015625,1.630859375,1.71875,1
2.016601563,1.81640625,1.674804688,1.586914063,1.860351563,1.982421875,0.454101563,0.439453125,0.439453125,1.586914063,1.860351563,1.982421875,1.962890625,1.689453125,1.840820313,1
2.026367188,1.752929688,1.865234375,1.674804688,1.743164063,2.03125,0.473632813,0.46875,0.473632813,1.674804688,1.743164063,2.03125,2.01171875,1.713867188,1.889648438,1
2.099609375,1.77734375,1.669921875,1.640625,1.752929688,2.114257813,0.4296875,0.434570313,0.434570313,1.640625,1.752929688,2.114257813,1.982421875,1.66015625,1.782226563,1
2.041015625,1.77734375,1.625976563,1.860351563,1.860351563,2.158203125,0.434570313,0.439453125,0.419921875,1.860351563,1.860351563,2.158203125,2.036132813,1.552734375,1.772460938,1
1.752929688,1.7578125,1.704101563,1.645507813,1.772460938,2.021484375,0.48828125,0.46875,0.483398438,1.645507813,1.772460938,2.021484375,2.006835938,1.71875,1.875,1
2.143554688,1.713867188,1.513671875,1.650390625,1.845703125,1.93359375,0.463867188,0.458984375,0.463867188,1.650390625,1.845703125,1.93359375,2.01171875,1.69921875,1.762695313,1
2.075195313,1.733398438,1.616210938,1.767578125,1.528320313,2.333984375,0.44921875,0.44921875,0.454101563,1.767578125,1.528320313,2.333984375,2.0703125,1.674804688,1.850585938,1
1.831054688,1.748046875,1.650390625,1.650390625,1.762695313,2.036132813,0.473632813,0.463867188,0.44921875,1.650390625,1.762695313,2.036132813,2.036132813,1.796875,1.684570313,1
2.041015625,1.674804688,1.655273438,1.665039063,1.73828125,1.81640625,0.458984375,0.454101563,0.458984375,1.665039063,1.73828125,1.81640625,2.006835938,1.704101563,1.782226563,1
2.03125,1.743164063,1.66015625,2.16796875,1.81640625,2.045898438,0.444335938,0.439453125,0.444335938,2.16796875,1.81640625,2.045898438,2.119140625,1.665039063,1.811523438,1
1.743164063,1.728515625,1.704101563,1.640625,1.772460938,2.03125,0.478515625,0.463867188,0.46875,1.640625,1.772460938,2.03125,2.016601563,1.7578125,1.884765625,1
2.221679688,1.850585938,1.518554688,1.611328125,1.821289063,2.158203125,0.434570313,0.439453125,0.444335938,1.611328125,1.821289063,2.158203125,1.9921875,1.669921875,1.782226563,1
2.03125,1.791992188,1.650390625,1.73828125,1.743164063,2.12890625,0.434570313,0.4296875,0.439453125,1.73828125,1.743164063,2.12890625,2.094726563,1.596679688,1.811523438,1
1.826171875,1.752929688,1.71875,1.630859375,1.782226563,2.006835938,0.483398438,0.473632813,0.473632813,1.630859375,1.782226563,2.006835938,1.9921875,1.684570313,1.796875,1
2.133789063,1.547851563,1.5234375,1.694335938,1.77734375,2.104492188,0.458984375,0.44921875,0.44921875,1.694335938,1.77734375,2.104492188,1.948242188,1.704101563,1.733398438,1
2.016601563,1.782226563,1.650390625,1.723632813,1.796875,2.08984375,0.454101563,0.434570313,0.434570313,1.723632813,1.796875,2.08984375,2.084960938,1.723632813,1.826171875,1
2.20703125,1.831054688,1.728515625,1.684570313,1.733398438,2.026367188,0.46875,0.473632813,0.48828125,1.684570313,1.733398438,2.026367188,1.997070313,1.669921875,1.850585938,1
2.265625,1.772460938,1.469726563,1.66015625,1.767578125,2.03125,0.454101563,0.46875,0.46875,1.66015625,1.767578125,2.03125,2.05078125,1.669921875,1.821289063,1
2.041015625,1.7578125,1.655273438,1.4453125,1.723632813,1.89453125,0.454101563,0.458984375,0.463867188,1.4453125,1.723632813,1.89453125,2.026367188,1.689453125,1.767578125,1
2.138671875,1.860351563,1.689453125,1.73828125,1.870117188,2.026367188,0.463867188,0.454101563,0.463867188,1.73828125,1.870117188,2.026367188,2.026367188,1.689453125,1.796875,1
2.094726563,2.05078125,1.342773438,1.62109375,1.767578125,2.026367188,0.473632813,0.463867188,0.463867188,1.62109375,1.767578125,2.026367188,2.036132813,1.665039063,1.71875,1
2.036132813,1.713867188,1.62109375,1.689453125,1.791992188,1.958007813,0.473632813,0.454101563,0.463867188,1.689453125,1.791992188,1.958007813,2.124023438,1.640625,1.752929688,1
2.12890625,1.69921875,1.508789063,1.645507813,1.787109375,2.026367188,0.458984375,0.454101563,0.46875,1.645507813,1.787109375,2.026367188,1.9921875,1.69921875,1.81640625,1
2.163085938,1.552734375,1.362304688,1.708984375,1.787109375,2.075195313,0.463867188,0.46875,0.463867188,1.708984375,1.787109375,2.075195313,1.997070313,1.630859375,1.743164063,1
2.026367188,1.7578125,1.650390625,1.6796875,1.694335938,2.20703125,0.439453125,0.434570313,0.434570313,1.6796875,1.694335938,2.20703125,2.084960938,1.528320313,1.811523438,1
1.875,1.71875,1.772460938,1.645507813,1.748046875,2.026367188,0.473632813,0.48828125,0.483398438,1.645507813,1.748046875,2.026367188,1.967773438,1.669921875,1.821289063,1
2.163085938,1.469726563,1.772460938,1.704101563,1.77734375,2.241210938,0.463867188,0.44921875,0.454101563,1.704101563,1.77734375,2.241210938,2.021484375,1.665039063,1.708984375,1
2.026367188,1.791992188,1.645507813,1.713867188,1.7578125,2.084960938,0.439453125,0.444335938,0.439453125,1.713867188,1.7578125,2.084960938,1.997070313,1.71875,1.743164063,1
2.1484375,1.762695313,1.684570313,1.66015625,1.884765625,2.08984375,0.454101563,0.478515625,0.48828125,1.66015625,1.884765625,2.08984375,1.982421875,1.665039063,1.801757813,1
2.01171875,1.801757813,1.69921875,1.684570313,1.7578125,2.045898438,0.458984375,0.444335938,0.463867188,1.684570313,1.7578125,2.045898438,2.104492188,1.611328125,1.69921875,1
2.01171875,1.762695313,1.625976563,1.625976563,1.704101563,1.93359375,0.454101563,0.444335938,0.44921875,1.625976563,1.704101563,1.93359375,2.041015625,1.6796875,1.772460938,1
2.060546875,1.767578125,1.6015625,0.830078125,1.6015625,2.1484375,0.439453125,0.458984375,0.454101563,0.830078125,1.6015625,2.1484375,1.97265625,1.650390625,1.782226563,1
1.928710938,1.772460938,1.674804688,1.669921875,1.748046875,2.03125,0.439453125,0.4296875,0.439453125,1.669921875,1.748046875,2.03125,2.016601563,1.616210938,1.748046875,1
2.016601563,1.772460938,1.650390625,1.630859375,1.733398438,1.918945313,0.46875,0.44921875,0.444335938,1.630859375,1.733398438,1.918945313,1.9921875,1.728515625,1.743164063,1
2.109375,1.782226563,1.640625,1.596679688,1.811523438,2.065429688,0.44921875,0.44921875,0.44921875,1.596679688,1.811523438,2.065429688,1.938476563,1.665039063,1.811523438,1
1.879882813,1.762695313,1.640625,1.6796875,1.752929688,2.026367188,0.44921875,0.4296875,0.424804688,1.6796875,1.752929688,2.026367188,2.060546875,1.743164063,1.806640625,1
2.045898438,1.77734375,1.6015625,1.728515625,1.826171875,1.977539063,0.454101563,0.46875,0.463867188,1.728515625,1.826171875,1.977539063,2.026367188,1.704101563,1.77734375,1
2.041015625,1.77734375,1.640625,1.9921875,1.77734375,2.01171875,0.454101563,0.44921875,0.434570313,1.9921875,1.77734375,2.01171875,2.0703125,1.606445313,1.767578125,1
2.001953125,1.616210938,1.5625,1.625976563,1.762695313,2.006835938,0.46875,0.46875,0.478515625,1.625976563,1.762695313,2.006835938,2.006835938,1.674804688,1.806640625,1
2.041015625,1.54296875,1.845703125,1.669921875,1.77734375,2.202148438,0.444335938,0.454101563,0.458984375,1.669921875,1.77734375,2.202148438,2.026367188,1.684570313,1.728515625,1
2.01171875,1.787109375,1.640625,1.684570313,1.904296875,2.1484375,0.458984375,0.458984375,0.46875,1.684570313,1.904296875,2.1484375,2.041015625,1.669921875,1.81640625,1
2.026367188,1.850585938,1.689453125,1.635742188,1.733398438,2.036132813,0.463867188,0.46875,0.463867188,1.635742188,1.733398438,2.036132813,1.997070313,1.694335938,1.865234375,1
1.987304688,1.787109375,1.81640625,1.66015625,1.723632813,2.055664063,0.444335938,0.4296875,0.439453125,1.66015625,1.723632813,2.055664063,1.962890625,1.704101563,1.821289063,1
2.036132813,1.787109375,1.650390625,1.572265625,1.958007813,1.923828125,0.4296875,0.434570313,0.444335938,1.572265625,1.958007813,1.923828125,2.021484375,1.674804688,1.791992188,1
2.03125,1.806640625,1.630859375,2.021484375,1.904296875,2.075195313,0.44921875,0.439453125,0.444335938,2.021484375,1.904296875,2.075195313,2.026367188,1.708984375,1.85546875,1
1.875,1.752929688,1.694335938,1.669921875,1.762695313,2.03125,0.483398438,0.463867188,0.46875,1.669921875,1.762695313,2.03125,2.03125,1.796875,1.962890625,1
2.338867188,1.762695313,1.650390625,1.5625,1.787109375,2.216796875,0.4296875,0.434570313,0.439453125,1.5625,1.787109375,2.216796875,2.016601563,1.655273438,1.762695313,1
2.041015625,1.796875,1.645507813,1.674804688,1.826171875,2.40234375,0.41015625,0.424804688,0.415039063,1.674804688,1.826171875,2.40234375,2.075195313,1.5625,1.870117188,1
2.309570313,1.865234375,1.674804688,1.66015625,1.791992188,2.026367188,0.473632813,0.478515625,0.463867188,1.66015625,1.791992188,2.026367188,2.006835938,1.743164063,1.796875,1
2.309570313,1.586914063,1.293945313,1.684570313,1.787109375,2.0703125,0.444335938,0.44921875,0.439453125,1.684570313,1.787109375,2.0703125,1.9921875,1.655273438,1.728515625,1
2.016601563,1.782226563,1.655273438,1.689453125,1.767578125,2.036132813,0.439453125,0.424804688,0.4296875,1.689453125,1.767578125,2.036132813,2.109375,1.665039063,1.904296875,1
2.236328125,1.8359375,1.71875,1.704101563,1.743164063,2.03125,0.46875,0.458984375,0.478515625,1.704101563,1.743164063,2.03125,2.001953125,1.708984375,1.840820313,1
2.216796875,1.889648438,1.381835938,1.66015625,1.762695313,2.060546875,0.44921875,0.44921875,0.458984375,1.66015625,1.762695313,2.060546875,2.006835938,1.640625,1.743164063,1
2.016601563,1.796875,1.630859375,1.586914063,1.7578125,1.889648438,0.444335938,0.434570313,0.424804688,1.586914063,1.7578125,1.889648438,2.021484375,1.689453125,1.787109375,1
2.080078125,1.796875,1.6015625,1.875,1.8359375,1.9921875,0.439453125,0.458984375,0.483398438,1.875,1.8359375,1.9921875,1.962890625,1.71875,1.77734375,1
2.075195313,1.850585938,1.616210938,1.665039063,1.767578125,2.045898438,0.44921875,0.454101563,0.454101563,1.665039063,1.767578125,2.045898438,2.001953125,1.645507813,1.77734375,1
2.016601563,1.787109375,1.635742188,1.586914063,1.743164063,1.909179688,0.454101563,0.434570313,0.434570313,1.586914063,1.743164063,1.909179688,1.987304688,1.684570313,1.782226563,1
2.084960938,1.806640625,1.645507813,1.58203125,1.850585938,2.05078125,0.44921875,0.478515625,0.46875,1.58203125,1.850585938,2.05078125,1.962890625,1.71875,1.77734375,1
2.0703125,1.806640625,1.704101563,1.69921875,1.762695313,2.041015625,0.454101563,0.444335938,0.44921875,1.69921875,1.762695313,2.041015625,2.192382813,1.665039063,1.904296875,1
2.080078125,1.728515625,1.689453125,1.767578125,1.748046875,1.826171875,0.454101563,0.439453125,0.454101563,1.767578125,1.748046875,1.826171875,2.021484375,1.748046875,1.743164063,1
2.055664063,1.748046875,1.591796875,1.591796875,1.625976563,2.216796875,0.434570313,0.44921875,0.454101563,1.591796875,1.625976563,2.216796875,2.036132813,1.616210938,1.806640625,1
1.796875,1.71875,1.689453125,1.635742188,1.801757813,2.01171875,0.473632813,0.478515625,0.478515625,1.635742188,1.801757813,2.01171875,2.021484375,1.704101563,1.811523438,1
2.099609375,1.713867188,1.352539063,1.645507813,1.787109375,2.045898438,0.458984375,0.439453125,0.44921875,1.645507813,1.787109375,2.045898438,2.021484375,1.6796875,1.704101563,1
2.01171875,1.831054688,1.694335938,1.596679688,1.538085938,2.045898438,0.44921875,0.439453125,0.454101563,1.596679688,1.538085938,2.045898438,2.026367188,1.684570313,1.684570313,1
2.041015625,1.728515625,1.655273438,1.69921875,1.748046875,2.026367188,0.434570313,0.434570313,0.4296875,1.69921875,1.748046875,2.026367188,2.041015625,1.665039063,1.811523438,1
1.85546875,1.850585938,1.606445313,1.655273438,1.801757813,2.01171875,0.463867188,0.458984375,0.46875,1.655273438,1.801757813,2.01171875,1.997070313,1.73828125,1.801757813,1
2.163085938,1.577148438,2.20703125,1.650390625,1.850585938,2.177734375,0.473632813,0.463867188,0.454101563,1.650390625,1.850585938,2.177734375,2.001953125,1.625976563,1.71875,1
2.026367188,1.767578125,1.635742188,1.694335938,1.791992188,2.24609375,0.424804688,0.424804688,0.4296875,1.694335938,1.791992188,2.24609375,2.065429688,1.655273438,1.689453125,1
2.211914063,1.811523438,1.591796875,1.635742188,1.796875,2.016601563,0.478515625,0.46875,0.46875,1.635742188,1.796875,2.016601563,1.97265625,1.71875,1.831054688,1
2.51953125,1.967773438,1.259765625,1.669921875,1.752929688,2.055664063,0.434570313,0.444335938,0.439453125,1.669921875,1.752929688,2.055664063,2.001953125,1.674804688,1.762695313,1
2.006835938,1.787109375,1.650390625,1.591796875,1.713867188,1.89453125,0.44921875,0.439453125,0.4296875,1.591796875,1.713867188,1.89453125,2.001953125,1.58203125,1.7578125,1
2.109375,1.767578125,1.616210938,1.782226563,1.811523438,1.982421875,0.444335938,0.439453125,0.44921875,1.782226563,1.811523438,1.982421875,1.967773438,1.640625,1.796875,1
1.918945313,1.752929688,1.665039063,1.674804688,1.733398438,2.021484375,0.444335938,0.458984375,0.454101563,1.674804688,1.733398438,2.021484375,1.9921875,1.6015625,1.767578125,1
2.036132813,1.772460938,1.66015625,1.596679688,1.713867188,1.870117188,0.44921875,0.4296875,0.4296875,1.596679688,1.713867188,1.870117188,1.987304688,1.689453125,1.73828125,1
2.05078125,1.73828125,1.62109375,2.026367188,1.58203125,2.387695313,0.4296875,0.439453125,0.439453125,2.026367188,1.58203125,2.387695313,2.001953125,1.708984375,1.796875,1
1.723632813,1.733398438,1.69921875,1.635742188,1.7578125,2.021484375,0.463867188,0.458984375,0.444335938,1.635742188,1.7578125,2.021484375,1.997070313,1.801757813,1.909179688,1
1.870117188,1.591796875,1.625976563,1.5625,1.826171875,2.16796875,0.444335938,0.444335938,0.458984375,1.5625,1.826171875,2.16796875,1.982421875,1.69921875,1.748046875,1
2.036132813,1.782226563,1.630859375,2.084960938,1.7578125,2.041015625,0.415039063,0.434570313,0.4296875,2.084960938,1.7578125,2.041015625,2.021484375,1.616210938,1.782226563,1
1.801757813,1.713867188,1.767578125,1.635742188,1.767578125,2.026367188,0.46875,0.46875,0.478515625,1.635742188,1.767578125,2.026367188,1.997070313,1.674804688,1.801757813,1
2.021484375,1.743164063,1.665039063,1.567382813,1.826171875,2.16796875,0.444335938,0.454101563,0.439453125,1.567382813,1.826171875,2.16796875,1.977539063,1.674804688,1.77734375,1
2.041015625,1.796875,1.630859375,1.889648438,1.782226563,1.997070313,0.419921875,0.415039063,0.4296875,1.889648438,1.782226563,1.997070313,2.03125,1.6015625,1.81640625,1
